PartId,PartNumber,Type,Code
19408,309726,1,KTF
52216,XF0050,0,BEARB
25867,98TT857806,1,KTIF
25136,98TM2310,1,RES
31881,ET2496,1,RES
31953,XTU7580,1,RES
76027,JD044616,1,KTIA
18463,980382720305,1,KTIF
30338,98330143V,1,RES
69541,X130023,1,SEHD
69388,98XCT4220-1,1,KTHD
50672,98JS006512,1,KTIS
22809,KF0211,1,RES
23248,KY0180,1,RES
70009,450510,1,KTHD
53559,98363815-00,1,KTHD
1096705459750759196,GW239795,1,GWA
72601,X184227,1,SE
900097815553795554,K5900008,0,GCODA
21555,EF0046,1,RES
6839,980308760750,1,KTIA
21978,EH1477,1,RES
847747054533631636,862410,1,GWA
56506,CU4602,1,KTHD
68996,XCD7416,1,KTHD
38858,98017600-00,1,SEHD
48333,98350189-04,1,KTIA
68506,TU786013,1,KTIF
70914,EH5434,1,SEHD
19354,308420,1,KTF
19902,98363535-00,0,KTHD
23134,KT131002,1,RES
993603799938682645,XEH005302,1,RES
25919,TU0450,1,RES
19270,304001,1,KTF
40886,03000311,1,ÖVR
962018728648410885,XLV0208,1,BTI
1229168051243156417,CS2455ZM,1,KTHD
19346,307640,1,KTF
21487,D0950,1,RES
1168316444460476175,0461010V,2,KTHD
23432,OBP2562,1,RES
23307,98LTT5860,0,KTIF
69229,LS0110,1,BTI
20471,98900180,0,RES
982379473038622706,EÖ95,0,EMB
71246,LU2008,1,BTI
20099,98610350,1,RÖR
18984,198113,1,SEI
869188878364815492,030030,1,KTF
75582,98EH1720,1,SEHD
41182,ET361010,1,RES
36674,EH3650,1,RES
76356,XTI8812-20,1,KTHD
1133079358098209386,BR213730V,0,BULT
1252935183628940081,0495055,2,ITT
19451,98330035,1,KTIF
37333,0471110400,1,KTHD
815456666201585829,803912,0,ÖVRIGT
70973,LT2007,1,BTI
27567,TS836006,1,KTIF
23115,KT095002,1,KE
18130,980372850755,1,KTIF
73083,434044-04,1,KTHD
1261787660970870112,SFTP510,0,BULT
68717,373558,1,KTHD
39134,9891933912,0,RES
66971,0381290300,1,KTIF
18307,980381320220,1,KTIF
36911,98CD5120,1,RES
25849,98TT850602,1,RES
1129049561865731762,CT4830ZM,1,KTHD
51824,X0304760115,1,KTF
56601,ZMA0455PL,0,INST
69269,X530035,1,RÖRI
1224043813852059634,X0471160750,1,KTHD
48314,PR048,1,EMB
1161971278353337323,IP0332,1,ITT
31515,RFPCT2020,0,PLÅT
72627,98X0140504000-4,1,SEHD
24919,TG563506,1,KTIF
71709,98CU5392,1,KTHD
42074,ZAA000FR,0,INST
53629,475622,1,KTHD
53793,JS017614,1,KTIA
31511,X176200,0,REM
23170,KUG121730S,0,KINA
1013577747047299094,0131807505,1,SEI
53597,470361,1,KTHD
39849,X343704,1,KTIF
4199,980210031950,2,KE
68119,CD7519,1,KTHD
70602,0760800155A,1,BTI
53785,JS015514,1,KTIA
32287,EF132008,0,BEARB
32105,CS3528,1,KTHD
1291900379586921211,GW4.010370,1,GWA
72095,XCT3154,1,KTHD
24764,98TD6640,0,RES
20541,98911300-00,0,RES
24873,TG2840,1,KTA
36703,98REM721,0,RES
1057730015779173139,082001,2,GBA
70536,9601592172204,0,NORD
1031758879635061704,CS1282,1,KTHD
50396,98EH145012,1,SEHD
52393,462310,1,KTHD
1957,980107799550,1,SE
19589,98340432,1,RES
56074,CS1172,1,KTHD
63477,JT0229,1,KTIS
55523,SF1650V,0,RES
845488111050156396,GW107070,1,GWA
73216,0371720555A,1,KTIA
40848,X309696,1,KTF
56635,X414216,1,SLASK
52187,414072,1,SLASK
18100,980372720755,1,KTIF
902997303612438980,EH170101,1,SEHD
1133837499356674547,CU7006ZM,1,RES
1065528722989057452,082027,2,GBA
53526,EH322613,1,SEHD
73330,XTT8340,1,KTHD
947199669952930080,045230,1,KTHD
40648,ZMA0305SK,0,INST
76835,X960555205060,0,NORD
72834,XEF3646,1,SEHD
36128,CT4882,1,KTHD
51153,410700,1,SLASK
4472,0220031375,2,KE
21398,CU4544,1,RES
59405,110439,1,SEHD
48445,98330181-04,1,KTIA
4362,0220020400,2,KE
21400,CU4555,1,RES
50762,XEF2120,1,RES
76774,XCD1342-2,1,KTHD
25911,TU0410,1,RES
895170199500879226,K3100062,0,GWA
18673,110901,1,SE
76692,829010,2,GBA
1138288422597135666,TT2932,1,KTIF
31712,09110023,2,SEHD
40210,ZPL0701,0,INST
53660,0471110405A,1,KTHD
899260379552347006,XEF1011,1,SEHD
51103,GF25645,1,RÖR
845488114271383477,GW226535,1,GWA
69505,XCU599117,1,KTHD
76277,X0151550750,1,SEHD
24138,RFP616440,0,PLÅT
52281,0120704000A,1,SEI
1133033182915941419,XCT4376,0,BEARB
70656,0760600225AA,1,BTI
73498,0151550755A,1,SEHD
75992,XEH2899,1,SEHD
71857,XET552714-5,1,SEHD
71856,XET552714-4,1,SEHD
71088,LV0036,1,BTI
71924,98YCT1220,1,KTHD
36793,98CU6250,1,RES
1096705460824500748,GW324735,1,GWA
73306,X0471260920-6,1,KTHD
25657,98TT651002,1,RES
74738,EK2653,1,SEHD
68289,X450050V,1,KTHD
1172768191304266699,400271,1,DOB
847747050238662845,851190,1,GWA
68255,912220-02,0,MOTOR
75949,XTD5867,0,BEARB
48026,EH146012,1,RES
19385,309691,1,KTF
845488112123898385,GW141415,1,GWA
37089,XET2507,1,SEI
993901028814007748,X960020102260,0,NORD
72599,XVLE250,0,REM
71019,LS2148,1,BTI
1128258860115249833,EF5223ZM,1,SEHD
6887,980308960755,1,KTIA
69183,720120,1,BTI
1274854065889882427,X0127811005-1,1,SEI
72644,EH3735,1,SEHD
1038081589411904286,CT5730,1,KTHD
70127,9405542038,0,NORD
817280080676751688,EH5364,1,SEHD
52214,X171357,1,SE
830237119454712734,TI849201,1,KTIA
55993,JT001415,1,KTIA
1174965604079759942,CS7018ZM,1,KTHD
936806047120113946,530097,1,RÖRI
71842,X363527-1,1,KTHD
6035,0303760400,1,KTF
63650,198497,1,SEHD
44478,EH5105,0,BEARB
59452,ET356714,1,SEI
36634,TI8232,1,RES
828039701111366204,CU3475,1,KTHD
21883,98EH0652,1,RES
76204,TI2188,1,KTA
847747053459889327,861185,1,GWA
71615,700205,1,BTI
54100,98045430-00,1,KTHA
36898,XTU5580-3,1,RES
76709,XGF2509,1,RES
72673,EH3796,0,BEARB
6375,0305960300,1,KTF
23151,KT1580,1,KE
77112,X924282,0,NORD
55709,JD031014,1,KTIA
76666,X0471301500-2,1,KTHD
26056,98TU5240,1,KTIF
56699,CD5247,1,KTHD
70607,0760800400A,1,BTI
24637,TD273002,1,RES
40543,ZMA012SE,0,INST
1271846078729777572,CU5358ZM,1,KTHD
37335,0471110550,1,KTHD
40115,ZMA010GB,0,INST
20151,612490,1,RÖR
20473,98900300,0,RES
1133078962961134537,EH5372ZM,1,SEHD
73871,0330000,2,KTIF
73410,145310,1,SEHD
38396,98093505-01,2,KTHD
18048,0371941505,1,KTIA
947131539938632100,EH0777,0,BEARB
51598,X0471261100A,1,KTHD
17700,980371120305,1,RES
21876,98EH0585,1,RES
74430,464014A-01,1,KTHD
69602,98CR2600,1,RES
27229,98010330-00,1,SE
76616,X182169,1,SE
41402,ZTMA620088,0,INST
36957,TU511302,1,KTIF
1136029969720036046,CS1468ZM,1,KTHD
38583,198441,1,SEHD
21263,98CT1320,0,KTHD
899281912357542322,XEH2802-1,1,SEHD
50809,D1794,1,DOB
22487,98ET3995,0,RES
39067,0471551505,1,KTHD
831761759917841801,SF1025V,0,BULT
6045,0303930220,1,KTF
1076262623029808857,CU438401,1,KTHD
58788,KUL06012,0,KUL
25150,98TM2410,1,RES
27601,98TD546606,1,KTIA
866648366433179943,GW208170,1,GWA
54002,CG5970,1,KTHD
58698,TS5754,1,KTHD
70546,9702292372209,0,NORD
845496442211818337,842080,1,GWA
39164,98616054,1,RÖR
31527,98350123V,1,RES
70526,LD3022,1,BTI
74410,XCD4248,1,KTHD
58825,98430245-01,1,KTHD
74090,ET1727,1,SEHD
21058,98CD1100,1,RES
39119,520096-02,1,RÖRI
38846,153201,1,SEHD
51582,98XVÅNGA20,1,RES
52634,98410300V-ES,1,ÖVR
1068531551344868215,CD7114,1,KTHD
50255,TB5222,0,PLAST
23017,KS0070,1,RES
52815,XCD4326,0,BEARB
70496,730610,0,REM
48157,TI7410,1,KTIA
936010685704588102,XCD111517,1,KTHD
56660,0471353700A,1,KTHD
59417,123200,1,SEHD
31561,XTG5665,1,KTIF
24154,RFPET3060,0,PLÅT
67926,186125,0,REM
56145,X0381271100-1,1,KTIF
24312,98SF825,0,RES
48065,X0471080110-1,1,KTHD
1255958029831399145,TD542406ZM,1,KTIF
40866,TD226510,1,KTF
58764,XCU4572,1,KTHD
1060393627052984848,GF30390,1,RES
1013914690409344047,350183V,1,KTIA
63863,ZMA04541RO,0,INST
72038,XTD851916,1,KTHD
68137,CU5838,1,KTHD
21626,EF0818,1,RES
17954,980371820405,1,KTIA
40056,98TU785010,1,RES
1086322839570682643,#REF_1047,0,REF
71907,XEF3922,1,SEHD
58839,TD5455,1,KTHD
36222,98377545,1,KTHD
831761760991583702,SF1255V,0,BULT
73760,EF1693,1,SEHD
20844,9701512137,0,NORD
59051,0475160405,1,KTHD
63224,TD572615,1,KTIF
995412816448213229,EH5729,1,SEHD
31753,TS817006,1,KTIF
71395,CU5345,1,KTHD
845496441138076061,832310,1,GWA
24270,RSR302,0,JÄRN
1249947065684230851,ÖÖV97,0,BULT
9043,980343730750,2,KTF
44543,98XCT4110,1,KTHD
36622,9809915-00,1,RÖRI
24184,RGC09065,0,PLÅT
74368,XEH330013-1,0,BEARB
39889,98X0160507500N,1,SEHD
878537874523196578,X9715073027X,0,NORD
44720,TS8515,1,KTIA
845496440064337825,841265,1,GWA
21799,98EH011006,1,RES
72249,XLI2032,1,BTI
53913,JD027214,1,KTIA
1038394936494238344,X471420V,1,KTHD
843645873124335115,ZMA017HU,0,INST
56229,CU5860,1,KTHD
58871,TD7652,1,KTHD
63098,X0304930225,1,KTF
1000600061739659537,EH0226,1,SEI
826600040998352567,A5100056,0,GWA
1233210411829157422,X0471451500-2,1,KTHD
847747050238662799,851175,1,GWA
72933,CU1480,1,KTHD
73132,X0381100555-2,1,KTIF
19155,290540,1,KE
68087,X0471400555,1,KTHD
63220,TD571215,1,KTIF
76760,0474110400A,1,KTHD
70604,0760800225A,1,BTI
75613,X140250VTS,1,SEHD
1252935184702679799,0497250,2,ITT
51377,X309692-7,1,KTF
999508288602508584,EH1255,1,SEI
24889,TG2947,1,RES
53571,460364V,1,KTHD
22138,98EK0010,1,RES
826600040998352573,A7700010,0,GWA
52973,415030,1,SLASK
1209521377623978557,CD1286ZM,1,KTHD
1021367164475456459,960010,0,NORD
924137302150958966,A3100012,0,GWA
879278660761660948,871300,1,GWA
73317,XTB8388,1,KTHD
31855,CT1275,1,KTHD
69479,X0475262200,1,KTHD
4022,980210011075,2,KE
70422,LV3012,1,BTI
864427261067692301,TI745001,1,KTIA
1218853398089881385,GW4032B,1,GWA
38754,XET4516,1,SEI
70011,460514,1,KTHD
1268570663399196252,CU5832ZM,1,KTHD
50510,X0471400920,1,KTHD
31941,98198495-00,1,SEHD
73063,354039,1,KTIF
52994,415178,1,SLASK
1131169906860916962,CD7338ZM,1,KTHD
40957,TD5862,1,KTIA
18962,98186125-00,0,RES
19923,98364005-00,1,KTIF
37185,98TT549009,1,KTIA
1146782316494697907,X135132H,1,SEHD
877333356301089416,RFP620,0,PLÅT
1013947136735585584,460255,1,KTHD
1002096204889181217,XTS5654,1,KTHD
1068184404186814423,CD7488,1,KTHD
20033,98525095-00,1,RÖRI
48390,0373920225,1,KTIA
847747051312405025,852450,1,GWA
36587,900301,0,ELEKTR
73119,MF16V,0,BULT
38332,98TU853209,1,KTIF
73921,XCF3082,1,KTHD
63563,980160507505A,1,SEHD
53990,9405542032,0,NORD
823918224048093742,A5100027,0,GWA
76170,TI2088,1,KTA
26248,TU8019,1,RES
77057,X530032-1,1,RÖRI
27620,98TD571606,1,RES
42051,EF028010,1,RES
879278661835401616,871520,1,GWA
1092999030762375054,#REF_2075,0,REF
28257,98CT1526,1,KTHD
23206,KUL6205,0,KUL
5790,980302730153,1,KTIA
42112,X0120701105-4,1,SE
75835,465142,2,KTHD
40499,98ZZMA0451GB,2,ÖVR
12489,0351800014,2,KTIA
53901,JD017014,1,KTIA
1102624369441547925,EH1849PU,0,PLAST
74759,EK3690,1,SEHD
6886,980308960750,1,KTIA
878933308991640113,XEH131216,1,SEI
1097047557070934658,#REF_2161,0,REF
23271,98LD0202,0,KTHD
73077,364050,1,KTIF
25427,TT2875,1,RES
72416,OF404195,1,RES
74004,XTI2154,1,KTA
19106,241025,2,KE
24679,98TD5362,1,RES
51055,98X351354,1,KTHD
56840,0373940405N,1,KTIA
29926,98430510,1,KTHD
63888,ZMA04561HU,0,INST
75773,X135152HLG,1,SEHD
33716,980140511000-00,1,SEHD
53730,JD012214,0,BEARB
24907,98TG5160,1,KTIF
1237366846831689967,450051-03,1,KTHD
52582,415601,1,SLASK
71098,LV0092,1,BTI
56197,98XXTU8817,1,KTHD
58122,98015140-00,1,SEHD
1229168052316898787,CT2006ZM,1,KTHD
26268,TU8073,1,KTIF
1167268931956198695,919350136,0,GWA
31973,XEA130,1,RES
21496,D1065,1,RES
19641,98350080,1,RES
72603,XSK32040099,0,NORD
58799,X414004,1,SLASK
51360,TU7870,1,KTIF
19653,98350123,1,RES
933012621194934066,XJD0506,1,KTIS
821413547101526590,CT6882,1,KTHD
59008,0474210750,1,KTHD
20073,530346,0,RÖRI
54121,0474303705,1,KTHD
845488115345122616,GW306205,1,GWA
1161971278353337827,IP0704,1,ITT
1131169907934659427,CD7518ZM,1,KTHD
1135640450444345718,XCD5612ZM,1,KTHD
41451,98REM200111,0,RES
1133836153957439941,485011ZM,1,KTHD
56228,CU5856,1,KTHD
24517,TB8012,1,RES
21118,CD5715,0,BEARB
51357,334112,1,KTIF
24677,98TD5355,1,RES
68754,XEH2972,1,SEHD
39942,GF30228,1,RES
19142,262126,0,KE
50452,98XTD838206,1,KTHD
1092968321739327752,#REF_2066,0,REF
68310,0371940750F,1,KTIA
1129049561865731712,CT5703ZM,1,KTHD
21184,CS1110,1,KTHD
21617,EF077002,1,RES
56769,ET459714,1,SEI
68044,TD5750,1,KTHD
37046,Z5480,0,ÖVRIGT
25093,TI2846,1,KTA
52227,98CD4834,1,KTHD
67965,XVALVE201,0,ÖVRIGT
51753,98X0371760400-1,1,KTHD
1252935185776421310,0497635,2,ITT
63662,EK2036,1,SEHD
72321,9701592372202,0,NORD
847747054533628278,863210,1,GWA
1058421007371295939,013120,1,SEI
51779,XTU7012A,1,KTHD
50206,TD8926,1,KTIA
1268151142762609797,X145925,0,REM
71411,X919II5465,0,ELEKTR
71204,XCS4058,1,KTHD
1129049566160692649,SF610R,0,BULT
18573,980525090,1,RÖRI
50279,TB5321,1,KTIA
58916,462200,1,KTHD
845496438990594799,831025,1,GWA
68155,X120211V-1,1,SEHD
31585,156502,1,SEHD
63016,98912220-01,0,RES
38563,98X0140504005,1,SEHD
38080,98TT547109,1,RES
1250289188589860770,IP0360,1,ITT
76119,0309655,2,KTA
25393,TT219202,1,RES
73294,98OC3440,1,RÖR
41589,980127711000N-00,1,SEI
20546,98911755-00,0,RES
1226945070584113616,CU0780ZM,1,KTHD
71565,XTU750509,1,KTHD
56172,98XX365502,1,KTHD
36131,CT1865,1,RES
52189,414078,1,SLASK
23975,PMKT08031,1,KTIF
50450,98XTI8005,1,KTHD
25050,98TI2644,1,KTF
1038085554739282400,XCT2106,1,KTHD
24412,TB245002,1,RES
40691,98ZMA03519ES,0,KTIF
52117,ZMA0405NO,0,INST
23821,OS1250,1,RES
1022090250049349903,ET0871,1,SEI
59048,0475160300,1,KTHD
25032,TI2510,1,RES
900097815553795087,K5100051,0,GCODA
25499,TT5305,0,BEARB
24512,98TB7130,1,RES
847747054533628164,863080,1,GWA
24027,PSKTI15H-U,0,PLAST
1128258862262731825,TT500306ZM,1,RES
31677,98120231V-00,1,SEHD
19905,98363601-00,1,KTIA
22147,98EK0070,1,RES
1096705458677016876,GW169695,1,GWA
58758,XCU4540,1,KTHD
69288,XTT711506,1,KTHD
69325,XTT823606-11,1,KTIF
1094163413688697642,#REF_2126,0,REF
63678,EK2094,1,SEHD
76788,803643,1,EMB
59110,98TU5242,1,KTHD
986178448658653165,136132H,1,SEI
71890,XEF3901,1,SEHD
56383,XR3072-701460,1,ÖVR
50825,D237212,1,DOB
24975,98TG7677,1,KTIF
1278934280841021215,X331704,1,KTIS
17820,980371420555,1,KTIF
56651,0471350750A,1,KTHD
4309,0220010850,2,KE
1144147760845588558,EH5739ZM,1,SEHD
63596,308620S,1,KTF
30096,466220,1,KTHD
72604,98CU148101P,0,RES
1152739904744018220,X125580,1,SEHD
1097787596424673006,#REF_2197,0,REF
54010,CI4386,1,KTHD
1209206611270433800,TU5020ZM,1,KTIF
25561,TT558406,1,KTIF
1068184948573966182,CD5378,0,KTHD
20387,98631399,1,RÖR
1091561151667460799,#REF_2035,0,REF
25923,TU0455,1,RES
30798,98V3000,1,ÖVR
68830,X414048WA-6304,1,SLASK
76571,X170096,0,REM
52299,98969930030,0,RES
58948,TG7586,1,KTHD
22623,K08100808B,0,KINA
69219,LI3020,1,BTI
67907,1841921,1,SE
1237692285143054248,460162HA-03,1,KTHD
18627,98093504-00,2,KTHD
1082567347608546992,XD070017-43,1,KTHD
28342,CT5245,1,KTHD
72093,XCT3146,1,KTHD
71181,720345,1,BTI
1099632275277702550,XCD1337-4,1,KTIF
24367,TB204102,1,RES
818716078319955179,X331000,1,KTIF
63400,X0471450755,1,KTHD
18625,98093414,2,KTIF
20046,525344,0,RÖRI
22424,98ET3130,1,RES
1275944546231921003,LBL1010,2,GWA
1209521378697721424,TS536006ZM,1,KTHD
70097,CS7619,1,KTHD
22469,ET3601,1,RES
40690,98ZMA03519DK,0,KTIF
52999,415727,1,SLASK
56448,98EH2308,1,RES
980170844502123541,CT3720,1,KTHD
26188,TU7076,1,RES
1209521378697721273,TS504206ZM,1,KTHD
23828,OS1602,1,RES
53810,JT010014,1,KTIA
993154980235159580,EH2694,0,BEARB
20165,98616030-00,1,RÖR
1216895441597048611,430450ZM,1,KTHD
27539,TS732506,1,KTIF
1115697325236791350,X520135-1,1,RÖRI
1097784595316489401,#REF_2180,0,REF
845488113197641053,GW206110,1,GWA
23405,OBP1607,1,RES
25640,98TT6310,1,RES
69424,0381220300A,1,KTIF
75798,X333500LG,1,KTHD
76055,X919IGS205,0,ELEKTR
1138288421523394241,TT2902,1,KTIF
4570,0220707500,2,KE
52470,CT2606,1,KTHD
1086332189715616404,#REF_1054,0,REF
48195,98JD0042,1,KTIS
1250289188589859966,IP1202,1,ITT
39257,CD5670,0,ÖVRIGT
25947,TU203502,1,KTF
63210,TD294015,1,KTF
41026,454220,2,KTHD
19954,367070,1,KTIF
18331,980381370920,1,KTIF
70300,0710232,2,BTI
50645,98JD004012,1,KTIS
20043,525313,0,RÖRI
847747055607370168,863340,1,GWA
845496442211818297,842020,1,GWA
51168,GB3069,1,SLASK
39438,180278,1,SE
18258,0381220405,1,KTIF
72613,KUL080110,0,KUL
51574,98X334005,1,KTHD
71336,LB4001,1,BTI
1195416587588772636,145000,1,SEHD
1168316444460476198,0461014V,2,KTHD
1252975473681434134,0497025,2,ITT
51444,98X0471260400A,1,KTHD
19227,301617,2,KTF
986178448658652997,126302,1,SEI
74532,CU0646,1,KTHD
63418,980375920220A,1,KTIS
77106,CU7920,1,KTHD
69825,CT4356,1,KTHD
1076246788557840836,X0381120115,1,KTIF
71787,OD0064,1,RÖRI
51235,GB4084,1,SLASK
25996,TU3440,1,RES
52369,EÖ88,0,EMB
40712,ZMA03529SE,0,INST
20308,620805,1,RÖR
19224,301550,1,KTF
68913,03000336,2,ÖVR
1203551079726057847,CD5577ZM,1,KTHD
48273,309756,1,KTF
76098,XTD5517-2,1,KTHD
14703,98035929445,2,KTIA
23186,KUG124030S,0,KINA
4020,980210011025,2,KE
56743,98XXTI5045,1,KTHD
847747055607370218,863470,1,GWA
4092,980210021050,2,KE
5478,980301760220,1,KTF
1143872808835981033,CU0574ZM,1,KTIF
22544,98ET5556,1,RES
69520,TI7818,1,KTIA
936820421315781970,XTT8484,1,KTHD
51479,GB4269,1,SLASK
1120513330566965725,#INSTR_3012,0,INSTR
50470,98X0371781105-1,1,KTHD
12605,0351820014,2,KTIA
52996,415718,1,SLASK
845488114271382699,GW220415,1,GWA
69163,0625990,2,RÖRI
1129049565086956488,CT7732,1,KTHD
72230,XCS1331,1,KTHD
51512,CU1324,1,KTHD
1136856189421440882,CD7305ZM,1,KTHD
52986,415133,1,SLASK
1095600890702293157,919350127,0,GCOF
4477,0220031500,2,KE
18011,0371900550,1,KTIA
68939,980150511005A,1,SEHD
41888,98TU574410,1,RES
25526,98TT5473,1,RES
25250,98TS5070,1,RES
40195,ZPL0201,0,INST
20301,620460,1,RÖR
1224338173741826778,XCT361016,1,KTHD
63581,X410053-90H,1,SLASK
68103,0300960550N,1,KTF
1253267134155395041,CT8732,1,BULT
1016513533143347101,X451322-80,1,KTHD
40003,GF16358,1,RES
73212,330034VA-02,1,KTIF
69738,XTU5530,1,KTHD
68719,373805,1,KTHD
21209,CS2016,1,RES
39006,98480712,1,KTHD
70728,LT2110,1,BTI
73419,125320,1,SEHD
30119,98471520,1,KTHD
76805,OK251001,1,RES
70230,0760800220,1,BTI
995811052234412901,EH5562,0,SEHD
39292,EF5330,0,BEARB
2853,980125711000,1,SEI
869215910865873221,030530,1,KTA
50997,D3372,1,DOB
14485,0352920006,2,KTIA
40658,ZMA0308PL,0,INST
884772122914670237,X0471453700A,1,KTHD
1208441153546834668,434050ZM,1,KTHD
51836,0354332,2,KTIA
56041,XTU889510,1,RES
53555,410135H,1,SLASK
40534,ZMA012DK,0,INST
847747051312405149,852590,1,GWA
68095,CD7655,0,BEARB
68328,98GF01132,1,RES
53762,JS007814,1,KTIA
1126356731664472933,RGM153,0,PLÅT
18086,980372700555,1,KTIF
50654,98JD007212,1,KTIS
70810,98TD225317,1,KTF
44701,98099CZ,1,ÖVR
24394,TB231002,1,RES
1284422415611396910,#REF_2213,0,REF
28357,98CT5506,1,KTHD
71749,98X0140405500,1,SEHD
1209521378697719815,TD553606ZM,1,KTHD
68678,363527,1,KTHD
27522,TS534406,1,KTIF
73450,0141050305A,1,SEHD
18085,980372700550,1,KTIF
986178448658653015,126310,1,SEI
54116,0474302200,1,KTHD
52311,98XEH3326,0,RES
19046,211408,1,KE
847747051312405835,853370,1,GWA
24345,SFV616,0,BULT
995811052234412987,EH5520,0,SEHD
23812,OR1610,1,RES
1015059128421823456,XCT0905,1,KTHD
71028,LS4110,1,BTI
51407,X170190,1,SE
36901,SFF610,0,BULT
19850,98360524,1,KTIF
1252935184702680614,0495450,2,ITT
25234,TS288002,1,KTA
72268,X0770400300,1,BTI
71736,EP051018,1,RES
70673,0761000220AA,1,BTI
76011,X373535-20,1,KTHD
33739,980150507505,1,SEHD
1075968889160528994,474022,1,KTHD
1073357919603937158,EF0950,1,SEI
40810,ZSA010FR,0,INST
1093022868903061423,#REF_2077,0,REF
40672,ZMA03517RU,0,INST
29978,98451106,1,KTHD
19654,98350127,1,RES
63866,ZMA04541SK,0,INST
41963,364070,1,KTIF
68402,X0120701505-5,1,SEI
845496442211817565,833175,1,GWA
75682,530703-01,1,RÖRI
1161640065549864801,XEH5727,1,SEHD
39035,484155,1,KTHD
831761760991583697,SF812V,0,BULT
59415,123075,1,RES
76186,TI2119,1,KTA
1094528306569709006,XTD208010,1,KTF
76770,XCD1336-3,1,KTHD
36588,333401,1,KTIF
36916,98CD140508,1,KTHD
75746,XEH1380LG,1,SEHD
71390,CU5329,1,KTHD
44477,EH5104,0,BEARB
26104,98TU5562,1,RES
59491,110406,1,SEI
54039,CT5660,1,KTHD
41960,334069,1,KTIF
24630,TD271902,1,RES
21952,EH1318,0,BEARB
63760,CD7662,0,BEARB
1129049562939472077,CT5821,1,KTHD
23391,98OBP1060,1,RES
32449,0471350400,1,KTHD
20714,9605532065,0,NORD
1216919757559613859,CU5006ZM,1,KTHD
73314,XTS8654,1,KTHD
58731,X414217,1,SLASK
36105,98CU5124,1,KTHD
30074,462010,1,KTHD
18611,98620031-00,1,RÖR
56067,CD5532,1,KTHD
71371,CU4380,1,KTHD
1079316366114575047,GW200001,1,GWA
19959,367230,1,KTIF
51453,CU1135,1,KTHD
845496438990595459,831155,1,GWA
24264,RSP401,0,PLÅT
40831,CD5740,1,KTHD
40898,803607,1,EMB
22812,KF0520,1,RES
1226929228596842082,CU0744ZM,1,KTHD
21511,98D1587,1,RES
39769,TI8000,1,KTIF
38569,198042,1,SE
23345,MS16,0,BULT
4450,0220030825,2,KE
24584,TD216102,1,KTF
20204,616360,1,RÖR
1029937623810712685,ET0868,1,SEI
70565,9704092672194AA,0,NORD
4379,0220020825,2,KE
20113,98610399,1,RÖR
40171,TU8028,1,KTIF
56101,98KULFYNT80L,0,KUL
24484,98TB5170,1,RES
1052500632810207881,ZGC600408EN,0,INST
1096705459750759204,GW240800,1,GWA
39995,GF16337,1,RES
51147,D1375,1,DOB
845496444359302533,843235,1,GWA
22264,98EK127002,1,RES
36088,98CU3120,1,KTHD
22578,F0200,1,RES
20721,9605532216,0,NORD
1013577745973557512,0120801505,1,SEI
56341,98XXTG564506,1,KTHD
1237365596995998898,450030VA-03,1,KTHD
58842,TD5532,1,KTHD
947190004114233235,036137,1,KTIF
26076,98TU5290,1,RES
59490,110405,1,SE
51331,OÖ416411,1,RÖR
1126706623550214636,RGM403,0,PLÅT
41884,TU712710,1,RES
77143,TD587801,0,PLAST
1131169906860916776,CD5494ZM,1,KTHD
38398,98093506-01,2,KTHD
36460,0210043255,2,ÖVR
17929,0371780920,1,KTIA
853967953586100057,X1813571X,0,REM
40641,ZMA0305FR,0,INST
19612,98343501-00,1,RES
20809,9618563051,0,NORD
22456,98ET354604,1,RES
36699,98EH3338,1,RES
40159,GF16033,1,RES
63155,330205,1,KTIF
56011,98130230H-01,1,SE
4669,0260054230,2,KE
25700,98TT7214,1,RES
76239,XCD5518-20,1,KTHD
39976,98903132,0,RES
31535,98430455-00,1,KTHD
32224,98186133-00,0,RES
863640212425427562,X330185V,1,KTIA
63644,198490,2,SEHD
4605,0260005150,2,KE
1209521377623978293,TD544206ZM,1,KTHD
23735,98OF256068,1,RES
977567662532256633,X0381170300-1,1,KTIF
21687,EF144104,1,RES
24287,SF1070,0,BULT
74955,0TU880014,2,KTIF
69765,036142-6,1,KTIF
1133078965108617879,EH5220ZM,1,SEHD
1032187731016709885,#INSTR_3007,0,INSTR
21038,BF841708,0,BULT
70365,X175333,0,REM
53690,GB3342,1,SLASK
19396,309709,1,KTF
6191,0304960555,1,KTF
54079,980304960400FT,1,KTA
62930,98X331705-4,1,KTIS
845496441138079431,832155,1,GWA
4328,0220011325,2,KE
983913233725478525,GB1004,1,GBA
74199,ET2782,1,SEHD
17918,0371761105,1,KTIA
1091572545143924453,#REF_2050,0,REF
25984,98TU3045,1,RES
847747050238663497,852090,1,GWA
19049,98211559,1,RES
71173,X0371900305,1,KTIA
50959,D1370,1,DOB
68056,TD7756,1,KTHD
39023,481921,1,KTHD
24468,TB5126,1,RES
1206505018756764864,X461420-1,1,KTHD
1156474477790528720,#REF_3020,0,REF
71697,CU5364,1,KTHD
73395,EH2815,0,BEARB
17927,0371780750,1,KTIA
72234,XCS4317,1,KTHD
1129049561865731749,CT4828ZM,1,KTHD
37102,XOF2202,1,RÖRI
39842,GF25390,1,RES
38992,98480252,1,KTHD
845488112123898873,GW139395,1,GWA
